,Company Id,PROs Culture & Values mean,PROs Work/Life Balance mean,PROs Senior Management mean,PROs Comp & Benefits mean,PROs Career Opportunities mean,CONs Culture & Values mean,CONs Work/Life Balance mean,CONs Senior Management mean,CONs Comp & Benefits mean,CONs Career Opportunities mean,PROs Culture & Values count,PROs Work/Life Balance count,PROs Senior Management count,PROs Comp & Benefits count,PROs Career Opportunities count,CONs Culture & Values count,CONs Work/Life Balance count,CONs Senior Management count,CONs Comp & Benefits count,CONs Career Opportunities count
1449,6269,0.5346791798107259,0.5118096045197733,0.4942900000000002,0.541399641577061,0.5382702290076334,-0.005388261851015783,-0.0617694214876033,-0.09205603112840464,-0.025900000000000003,0.09307287234042558,317.0,177.0,70.0,279.0,131.0,443.0,121.0,257.0,97.0,188.0
1450,6272,0.5129576923076924,0.5511999999999999,0.31053333333333333,0.5781050000000001,0.63337,0.07042647058823528,-0.13098181818181817,0.11105000000000001,0.17357777777777775,0.029599999999999994,26.0,7.0,6.0,20.0,10.0,34.0,11.0,16.0,9.0,14.0
1451,6280,0.5465990536277603,0.4874284552845529,0.4902273972602741,0.5875732919254654,0.5168825242718444,-0.044280633802816875,-0.09970975609756097,-0.0828661016949152,0.03306526315789473,0.10816956521739138,317.0,123.0,73.0,161.0,103.0,284.0,41.0,177.0,95.0,115.0
1452,6289,0.5853,0.0,0.0,0.31245,0.42405,0.016875,-0.3597,-0.16355,0.0,-0.21005,4.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,0.0,2.0
1453,6304,0.8828,0.6759,0.7783,0.314575,0.4941333333333333,0.026671428571428586,-0.5263,-0.19889999999999997,-0.16546666666666665,-0.0721,1.0,2.0,2.0,4.0,3.0,7.0,2.0,4.0,3.0,2.0
1454,6305,0.463829834254143,0.45902203389830504,0.32731777777777776,0.4648670731707314,0.5463223684210522,-0.057787234042553176,-0.14702830188679242,-0.07501464968152861,-0.14334567901234557,0.08367386363636362,181.0,59.0,45.0,164.0,76.0,282.0,53.0,157.0,81.0,88.0
1455,6311,0.5741153061224487,0.43586,0.4707257142857143,0.33431000000000005,0.5017875,-0.08016309523809523,-0.06081428571428571,-0.15192539682539677,-0.14410645161290325,0.07150588235294117,98.0,35.0,35.0,30.0,16.0,84.0,35.0,63.0,31.0,17.0
1456,6316,0.5299777777777778,0.5719,0.5174428571428572,0.5610166666666666,0.0,-0.14546363636363635,0.0,-0.0749857142857143,0.27930000000000005,-0.06307500000000002,9.0,1.0,7.0,6.0,0.0,11.0,0.0,7.0,3.0,4.0
1457,6318,0.5318333333333333,0.0,0.4215,0.41396666666666665,0.5999666666666666,0.0,0.0,0.0,0.34185999999999994,0.6705,3.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,5.0,1.0
1458,6320,0.49640727272727275,0.37549411764705887,0.4314666666666666,0.5002828571428571,0.5194962962962963,-0.06504943820224719,-0.014434782608695665,-0.09794181818181819,0.10993333333333331,0.21501200000000004,55.0,17.0,9.0,35.0,27.0,89.0,23.0,55.0,36.0,25.0
1459,6325,0.5213375,0.10750000000000003,0.6249,0.121875,0.33525,0.231225,-0.8155,-0.26138333333333336,-0.25233999999999995,0.0,8.0,3.0,1.0,4.0,2.0,4.0,1.0,6.0,5.0,0.0
1460,6334,0.5598836734693878,0.3228000000000001,0.42742307692307696,0.526178021978022,0.5789258064516128,-0.072028,-0.06916923076923075,-0.0926671875,-0.01107,0.037606,49.0,22.0,26.0,91.0,31.0,100.0,52.0,64.0,40.0,50.0
1461,6335,0.5002941605839415,0.5154624999999999,0.44746875,0.49545490196078423,0.37940172413793094,-0.07548480000000002,-0.04020000000000001,-0.12775757575757574,-0.1368666666666667,-0.045599999999999995,137.0,24.0,16.0,51.0,58.0,125.0,25.0,33.0,54.0,46.0
1462,6357,0.5485,0.4256,-0.4803,0.43755,0.5125000000000001,0.049499999999999995,-0.12435000000000004,-0.18253000000000003,0.05303636363636364,0.2876142857142857,14.0,2.0,1.0,4.0,7.0,14.0,8.0,10.0,11.0,7.0
1463,6359,0.5283027397260273,0.4337421052631579,0.3366074074074074,0.5280582089552238,0.581917543859649,0.004567032967032975,0.05130714285714285,0.056685245901639356,0.19755882352941176,0.16932156862745096,73.0,19.0,27.0,67.0,57.0,91.0,14.0,61.0,17.0,51.0
1464,6418,0.6668363636363634,0.5089772727272727,0.5641076923076923,0.6391416666666667,0.4508315789473684,0.08360597014925376,0.0210258064516129,0.09204285714285712,0.1767809523809524,0.06378461538461538,66.0,22.0,13.0,60.0,19.0,67.0,31.0,42.0,21.0,39.0
1465,6425,0.549721875,0.6794,0.45001428571428576,0.59845,0.6558538461538461,0.17310789473684213,0.08675000000000001,-0.15169411764705878,0.2198,0.11354285714285714,32.0,4.0,7.0,20.0,13.0,38.0,4.0,17.0,2.0,7.0
1466,6433,0.5641693290734825,0.47116358024691346,0.4536889830508473,0.4721120588235294,0.49593248730964434,-0.009284995159728932,-0.08367761194029853,-0.13334156521739127,-0.07937240618101538,-0.05899999999999998,626.0,162.0,118.0,340.0,197.0,1033.0,268.0,575.0,453.0,253.0
1467,6434,0.5558108108108109,0.56305,0.27105999999999997,0.5573916666666668,0.5506222222222221,-0.1103171052631579,-0.30297999999999997,-0.2590029411764705,0.035977777777777775,-0.06655294117647059,37.0,18.0,10.0,36.0,9.0,76.0,5.0,34.0,9.0,17.0
1468,6437,0.4198916666666666,0.050199999999999995,0.6683,0.5498625,0.5383333333333334,-0.21462352941176474,-0.21905714285714284,-0.07718571428571423,-0.056025000000000005,0.07953333333333333,12.0,2.0,2.0,16.0,9.0,17.0,7.0,14.0,4.0,9.0
1469,6440,0.6091670658682632,0.49016938775510205,0.46525000000000016,0.6124187192118226,0.5693532467532466,-0.08094846938775503,-0.0756029411764706,-0.16202461538461538,0.018570769230769238,0.03282083333333334,167.0,49.0,52.0,203.0,77.0,196.0,34.0,130.0,65.0,96.0
1470,6441,0.62114,0.7906,0.25632,0.6018470588235294,0.6812,-0.05882857142857142,0.003499999999999996,-0.11156666666666666,-0.21866666666666668,-0.05404,10.0,1.0,5.0,17.0,4.0,14.0,11.0,12.0,6.0,5.0
1471,6443,0.6002097972972974,0.6235753424657532,0.5568972222222223,0.6814588235294118,0.6315447368421045,0.04680904977375568,0.10311249999999997,0.01753507462686567,-0.0846127659574468,0.12937519999999994,296.0,73.0,72.0,85.0,152.0,221.0,40.0,134.0,94.0,125.0
1472,6446,0.5879850000000001,0.5759428571428572,0.5308833333333334,0.5578058823529413,0.47853333333333326,-0.003312820512820511,-0.03068888888888889,0.02760769230769231,-0.08951578947368419,0.1281111111111111,40.0,7.0,6.0,17.0,12.0,39.0,9.0,26.0,19.0,18.0
1473,6456,0.5816971887550197,0.4500727272727269,0.534299107142857,0.458885567010309,0.5508349397590361,-0.08394786324786326,-0.10938686131386861,-0.10094644808743171,-0.14374049586776858,-0.06423076923076922,249.0,187.0,112.0,194.0,83.0,234.0,137.0,183.0,242.0,117.0
1474,6457,0.3635076923076923,0.0,0.0,0.5112916666666667,0.52782,-0.09591111111111111,0.08135,-0.16768750000000004,-0.15708,-0.34400000000000003,13.0,0.0,0.0,12.0,5.0,18.0,4.0,8.0,5.0,3.0
1475,6483,0.45160999999999996,0.45932500000000004,0.44382499999999997,0.5539916666666668,0.5892000000000001,-0.024350000000000004,-0.47785,-0.33823,-0.148,-0.14082,10.0,8.0,4.0,12.0,3.0,8.0,2.0,10.0,2.0,5.0
1476,6490,0.570338432835821,0.46691097560975603,0.5136861538461538,0.5154748603351951,0.5665852459016391,-0.043572797927461146,-0.12464886363636364,-0.08584713804713803,-0.11593764705882348,-0.013526126126126126,268.0,164.0,130.0,179.0,122.0,386.0,176.0,297.0,85.0,111.0
1477,6493,0.6181117647058825,0.2601333333333333,0.341175,0.472823076923077,0.128,-0.06753846153846153,-0.05695,-0.08934,0.27978571428571425,0.064025,17.0,3.0,4.0,26.0,1.0,26.0,2.0,10.0,7.0,16.0
1478,6504,0.4964490974729234,0.3755282786885242,0.49240588235294086,0.4577433447098973,0.4554462616822426,-0.03546028225806451,-0.10109180327868848,-0.12080075757575755,-0.02249368770764118,-0.029619196428571422,277.0,244.0,102.0,293.0,214.0,496.0,122.0,264.0,301.0,224.0
1479,6507,0.4976313725490196,0.43313000000000007,0.5125875000000001,0.48407826086956535,0.5085078947368422,-0.14731884057971018,-0.0055975000000000035,-0.20978648648648654,-0.07608214285714286,-0.0009476190476190384,51.0,10.0,24.0,46.0,38.0,69.0,40.0,37.0,28.0,21.0
1480,6508,0.7770333333333334,0.0,0.31284999999999996,0.5267,0.6702999999999999,-0.03585000000000001,0.0,-0.1279,0.7351,0.0,3.0,0.0,2.0,1.0,5.0,4.0,0.0,2.0,1.0,1.0
1481,6520,0.6292043478260869,0.43217272727272726,0.3849,0.6224538461538462,0.49760000000000004,-0.004504761904761895,-0.189075,-0.31833684210526325,0.1881333333333333,0.1181142857142857,23.0,11.0,3.0,13.0,11.0,21.0,4.0,19.0,9.0,14.0
1482,6522,0.5407389067524114,0.4665307692307691,0.44781341463414637,0.5264585241730283,0.43740956937799,-0.04267921348314606,-0.08895256410256402,-0.12359434447300782,-0.00865172413793104,-0.007517826086956525,311.0,143.0,82.0,393.0,209.0,534.0,312.0,389.0,232.0,230.0
1483,6523,0.8625,0.0,0.6249,0.0,0.0,0.1884714285714286,0.438,-0.5472333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,3.0,1.0,0.0
1484,6525,0.6000233438485804,0.4205615384615384,0.515,0.5731898617511515,0.5337911458333328,-0.024957175398633256,-0.11769731543624158,-0.09252885572139301,-0.09715670498084286,0.02181883116883117,317.0,104.0,60.0,217.0,192.0,439.0,149.0,201.0,261.0,154.0
1485,6528,0.5575866666666667,0.5260100000000001,0.5479666666666666,0.48125106382978716,0.5501565217391304,0.016982051282051287,-0.10427647058823529,-0.09801951219512195,-0.04016296296296296,0.020350000000000007,60.0,30.0,12.0,47.0,23.0,78.0,17.0,41.0,27.0,28.0
1486,6530,0.6713714285714286,0.0,0.19113333333333335,0.6629666666666667,0.63335,0.309175,0.0,0.004880000000000007,-0.1725,0.20109999999999997,7.0,0.0,3.0,3.0,2.0,4.0,0.0,5.0,1.0,6.0
1487,6531,0.74075,0.0,0.8423,0.6509,0.0,-0.22108999999999995,0.0,-0.40769999999999995,-0.6001,-0.4588,4.0,0.0,2.0,7.0,1.0,10.0,3.0,6.0,2.0,1.0
1488,6538,0.5260430894308942,0.5065722222222223,0.5159222222222222,0.5605005813953485,0.5156499999999997,-0.03610526315789474,-0.14623023255813952,-0.06014113475177305,-0.03164533333333332,0.005633098591549298,123.0,54.0,36.0,172.0,90.0,209.0,43.0,141.0,150.0,142.0
1489,6540,0.5812017667844521,0.456604255319149,0.5079663865546217,0.5056171779141102,0.5418151898734176,-0.040802821316614404,-0.06609558823529416,-0.10632892156862749,-0.030892655367231632,0.04214469696969694,283.0,141.0,119.0,163.0,79.0,319.0,272.0,204.0,177.0,132.0
1490,6561,0.5402238918918927,0.4374682098765428,0.480042545454545,0.5271056358381513,0.5336068078668694,-0.0069228230980751424,-0.06580894736842105,-0.023137259923175384,-0.08426759388038925,0.068593670886076,925.0,324.0,275.0,692.0,661.0,1091.0,570.0,781.0,719.0,553.0
1491,6565,0.44315,0.0,0.0,0.44243,0.6356999999999999,-0.022874999999999986,-0.1548,-0.1591,0.04773333333333333,0.20383000000000004,12.0,3.0,0.0,10.0,2.0,8.0,1.0,2.0,6.0,10.0
1492,6566,0.5777428571428571,0.229275,0.36812500000000004,0.5326928571428572,0.4891111111111111,0.020826315789473693,-0.09991111111111113,-0.30805714285714286,0.033542857142857145,0.09040000000000001,14.0,4.0,4.0,14.0,9.0,19.0,9.0,7.0,7.0,5.0
1493,6567,0.48959230769230777,0.5972333333333334,0.3818,0.5677090909090909,0.705309090909091,-0.10255555555555555,-0.0167,-0.2705428571428571,-0.11307500000000001,-0.015849999999999975,13.0,3.0,1.0,11.0,11.0,18.0,8.0,7.0,8.0,2.0
1494,6573,0.5052554455445543,0.4470612903225807,0.5056387096774194,0.5081322033898305,0.5464000000000001,-0.017915656565656555,-0.04950434782608696,-0.13246249999999998,-0.061084905660377345,-0.04767727272727272,101.0,31.0,31.0,59.0,44.0,198.0,46.0,56.0,53.0,66.0
1495,6578,0.23803333333333332,0.0,0.0,0.0,0.6835,0.15405714285714286,0.0,-0.3019,-0.22780000000000003,0.0,3.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,2.0,0.0
1496,6579,0.55703,0.0,0.58505,0.5695384615384615,0.6108750000000001,-0.02754444444444444,0.25,-0.20398333333333332,0.02808333333333334,0.010883333333333337,10.0,0.0,2.0,13.0,4.0,9.0,1.0,6.0,6.0,6.0
1497,6601,0.5194393103448277,0.5436999999999999,0.4455315217391302,0.5491124113475179,0.53031914893617,0.01818668341708543,-0.04135116279069768,0.005808800000000002,0.06254789473684211,0.08919773755656105,290.0,86.0,92.0,282.0,188.0,398.0,43.0,250.0,190.0,221.0
1498,6612,0.5421689473684204,0.5134719626168223,0.41035199999999994,0.5704907692307691,0.4994732142857143,-0.0012798742138364731,-0.042600000000000006,0.05096597938144328,0.22797796610169496,0.08231603773584904,190.0,107.0,50.0,130.0,56.0,159.0,21.0,97.0,59.0,106.0
1499,6638,0.3688708333333333,0.7624333333333334,0.39345,0.5574588235294118,0.4180142857142857,-0.08076250000000001,-0.1882666666666667,-0.006838888888888882,0.08579999999999999,0.01895833333333333,24.0,3.0,6.0,34.0,14.0,32.0,15.0,18.0,18.0,12.0
1500,6639,0.49068614457831244,0.4508016393442623,0.4558000000000001,0.5205121693121691,0.5392124999999995,-0.11223417085427138,-0.07992391304347826,-0.0900251968503937,0.010069411764705884,0.0661264705882353,166.0,61.0,29.0,189.0,104.0,199.0,46.0,127.0,85.0,102.0
1501,6640,0.4439222222222223,0.13043333333333332,0.34612,0.47827857142857144,0.5792416666666668,-0.10449230769230769,-0.11243,-0.22321428571428573,-0.11827272727272727,0.05314615384615385,18.0,3.0,5.0,14.0,12.0,13.0,10.0,14.0,11.0,13.0
1502,6643,0.455,0.5035,0.6225714285714286,0.6245285714285714,0.43268571428571434,-0.20313043478260875,-0.2654666666666667,-0.22624375,0.2129714285714286,-0.21819999999999995,15.0,4.0,7.0,7.0,7.0,23.0,3.0,16.0,7.0,6.0
1503,6644,0.519,0.1779,0.6249,-0.06715000000000004,0.73855,0.25092499999999995,0.0,-0.005700000000000016,0.25,0.26744999999999997,3.0,1.0,1.0,2.0,2.0,4.0,0.0,5.0,2.0,2.0
1504,6646,0.48727368421052636,0.4020444444444445,0.7777,0.540715,0.7295666666666667,-0.05520499999999999,-0.0183857142857143,-0.13493333333333332,-0.08829230769230767,-0.031541666666666676,19.0,9.0,1.0,20.0,9.0,20.0,7.0,15.0,13.0,12.0
1505,6655,0.5261027322404374,0.4929905555555554,0.4861778846153844,0.577155761316873,0.5426862433862428,-0.02523355263157894,-0.07795290697674416,-0.10949142857142848,-0.054776284584980225,-0.003039357429718871,366.0,180.0,104.0,486.0,189.0,608.0,172.0,350.0,253.0,249.0
1506,6662,0.5776479262672807,0.4745837209302325,0.5134233333333333,0.5913713615023471,0.5496175675675674,0.017976078431372545,0.021041573033707864,-0.03664710743801652,-0.08095119047619048,0.04354722222222222,217.0,43.0,30.0,213.0,74.0,255.0,89.0,121.0,252.0,108.0
1507,6664,0.5451505376344086,0.6269058823529412,0.28830909090909096,0.5501418803418802,0.5277499999999998,-0.028008108108108103,-0.09752499999999999,-0.14488645833333333,-0.03319545454545455,-0.03271272727272725,93.0,34.0,33.0,117.0,24.0,148.0,12.0,96.0,22.0,55.0
1508,6666,0.61137,0.29756,0.217225,0.6132666666666666,0.4041125,0.11608888888888885,0.42186666666666667,-0.160025,-0.763,0.11095000000000002,10.0,5.0,4.0,3.0,8.0,9.0,3.0,4.0,1.0,4.0
1509,6667,0.5529614678899077,0.49853963963963976,0.560385294117647,0.6000879781420762,0.5811396039603959,-0.013756400000000014,-0.011992857142857142,-0.048127407407407424,0.12458214285714286,0.05081297709923664,218.0,111.0,34.0,183.0,101.0,250.0,56.0,135.0,56.0,131.0
1510,6672,0.5402017543859648,0.49397500000000005,0.4311461538461539,0.5947264705882355,0.48370399999999997,0.05215857142857143,0.26080000000000003,0.08431538461538461,0.20245714285714284,0.20179999999999998,57.0,16.0,13.0,34.0,25.0,70.0,4.0,39.0,14.0,24.0
1511,6676,0.5728114285714285,0.5228190476190476,0.6098444444444445,0.5911923076923077,0.613568,-0.04812272727272726,-0.03284444444444444,0.029844444444444448,0.0938475,0.12249642857142853,70.0,21.0,9.0,91.0,25.0,88.0,18.0,54.0,40.0,28.0
1512,6680,0.411375,0.304925,-0.05135,0.9041,0.6877500000000001,0.04976666666666666,0.0,-0.4767,0.0,0.0,8.0,4.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0
1513,6685,0.5904156249999998,0.5525166666666668,0.48838799999999993,0.6003663934426231,0.5828448717948718,-0.042746783625731,-0.10610000000000001,-0.07116527777777779,0.04564117647058824,0.081448,96.0,36.0,25.0,122.0,78.0,171.0,19.0,72.0,17.0,75.0
1514,6686,0.5758779816513762,0.3084050000000001,0.46685,0.41529230769230774,0.4900886075949366,-0.04988842975206609,-0.04441607142857142,-0.06437769784172663,-0.033000980392156855,-0.03618380952380953,109.0,40.0,34.0,104.0,79.0,242.0,56.0,139.0,102.0,105.0
1515,6691,0.6137999999999999,0.5132833333333333,0.8946000000000001,0.5654399999999999,0.5813,-0.033964999999999995,-0.0258,-0.36896249999999997,0.08774285714285715,0.12944999999999998,15.0,6.0,2.0,5.0,8.0,20.0,2.0,8.0,7.0,6.0
1516,6692,0.7867999999999999,0.0,0.0,0.0,0.0,0.2944,0.0,0.06355,-0.4449,-0.4449,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
1517,6693,0.4909727272727272,0.4177933333333333,0.66658,0.593411904761905,0.5868,-0.0014924999999999967,-0.08666666666666667,0.041934285714285716,-0.06536,0.14212857142857147,55.0,15.0,5.0,42.0,17.0,40.0,6.0,35.0,10.0,28.0
1518,6696,0.5309800000000001,0.0,0.2965166666666667,0.427925,0.54752,0.03698749999999998,-0.3416333333333333,0.043199999999999995,0.1531,-0.16386,10.0,1.0,6.0,4.0,5.0,8.0,3.0,3.0,1.0,5.0
1519,6699,0.6221961538461538,0.29144,0.6249,0.50381875,0.703975,-0.06138571428571427,0.0,-0.043705000000000015,0.20194,0.15650000000000003,26.0,5.0,1.0,16.0,8.0,21.0,0.0,20.0,5.0,10.0
1520,6702,0.37555000000000005,0.0,0.4404,-0.1406,0.5607666666666666,-0.43394999999999995,0.05135,-0.6486,-0.09866666666666667,0.07655,4.0,0.0,1.0,1.0,6.0,2.0,2.0,1.0,3.0,2.0
1521,6705,0.568675,0.7096,0.45844999999999997,0.2647777777777777,0.251675,-0.19607857142857138,0.5106,-0.29192,0.05428333333333333,0.06573636363636365,12.0,1.0,4.0,9.0,4.0,14.0,1.0,5.0,6.0,11.0
1522,6707,0.63056,0.2944,0.0,0.8126,0.0,-0.02876666666666668,0.0,-0.7222500000000001,0.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,1.0
1523,6715,0.6263424999999999,0.4404,0.34995,0.7358999999999999,0.5596149999999999,-0.04338529411764706,0.0163,-0.2116263157894737,-0.18630000000000002,0.07371428571428572,40.0,1.0,2.0,4.0,20.0,34.0,5.0,19.0,8.0,14.0
1524,6718,0.71274,0.6029785714285715,0.6402599999999999,0.5772875,0.6313000000000001,-0.08365000000000002,0.1195,-0.16421818181818182,-0.04165499999999997,0.04834545454545454,20.0,14.0,5.0,16.0,7.0,30.0,2.0,11.0,20.0,11.0
1525,6720,0.650380357142857,0.5362769230769231,0.6236888888888888,0.6462787878787878,0.4911642857142858,0.029199999999999986,-0.01978,-0.1078409090909091,-0.04222631578947369,0.10551562500000002,56.0,13.0,9.0,33.0,14.0,66.0,5.0,44.0,19.0,32.0
1526,6723,0.5820333333333333,0.6528499999999999,0.5019,0.49239999999999995,0.9042,-0.12115714285714285,0.27859999999999996,-0.08036666666666666,0.0,0.4765,3.0,2.0,3.0,3.0,1.0,7.0,2.0,3.0,0.0,2.0
1527,6724,0.40702,0.2263,0.75875,0.3182,0.3715333333333333,0.17507,-0.5563,-0.11164999999999997,-0.045433333333333326,-0.10579999999999996,5.0,1.0,2.0,1.0,3.0,10.0,2.0,8.0,3.0,3.0
1528,6725,0.48806895306859144,0.3788786407766989,0.45630588235294123,0.45950499999999955,0.4253881987577638,-0.07756734693877554,-0.10336495726495729,-0.14234070512820515,-0.09084923076923071,-0.04831797235023042,277.0,103.0,68.0,220.0,161.0,490.0,117.0,312.0,195.0,217.0
1529,6726,0.49209384615384627,0.4332212121212121,0.4916750000000001,0.5441411764705882,0.46490909090909077,-0.03301234567901235,-0.07796111111111109,-0.07319142857142856,-0.07259499999999999,-0.00964999999999998,65.0,33.0,24.0,68.0,33.0,81.0,18.0,70.0,40.0,60.0
1530,6730,0.53236,0.5111571428571429,0.3525,0.5793521739130433,0.5488000000000001,-0.06240454545454546,0.004418181818181812,-0.024683333333333324,0.15257272727272725,-0.015830000000000004,30.0,7.0,8.0,23.0,13.0,22.0,11.0,12.0,11.0,20.0
1531,6731,0.5246114285714285,0.6242333333333335,0.4140181818181819,0.6251341463414636,0.6515260869565218,-0.03311818181818183,-0.14170000000000002,-0.07692727272727272,0.11718666666666668,0.03852,35.0,24.0,11.0,41.0,23.0,44.0,5.0,22.0,15.0,20.0
1532,6735,0.6458,0.0,0.5199,0.4158,0.4406,-0.45404999999999995,0.0,-0.2957666666666667,0.20643333333333333,-0.30879999999999996,4.0,0.0,2.0,2.0,5.0,2.0,0.0,6.0,3.0,2.0
1533,6744,0.558071052631579,0.52442,0.26626666666666665,0.54678,0.5661125,-0.015325925925925913,0.07823333333333334,-0.026437037037037044,0.15540588235294117,0.3531416666666667,38.0,15.0,3.0,15.0,8.0,27.0,3.0,27.0,17.0,12.0
1534,6754,0.6604760000000002,0.66351,0.17,0.6591583333333334,0.64524,0.022454545454545446,0.0,-0.13501333333333335,-0.12503999999999998,0.08607499999999997,25.0,10.0,2.0,24.0,5.0,22.0,1.0,15.0,5.0,4.0
1535,6756,0.560645706618961,0.46602768729641636,0.5094066828675572,0.48362949579831943,0.501489347536618,-0.056553816237238784,-0.11956570713391731,-0.09561589805825234,-0.18200884396715108,0.0026231386025200383,2236.0,921.0,823.0,1190.0,751.0,2057.0,1598.0,1648.0,1583.0,873.0
1536,6757,0.5602378698224846,0.4862166666666664,0.5086805970149254,0.5422757281553398,0.517706896551724,-0.01947384615384615,-0.11915952380952383,-0.11099724770642208,-0.04760350877192983,0.06160886075949368,169.0,54.0,67.0,103.0,58.0,195.0,42.0,109.0,114.0,79.0
1537,6758,0.5129629268292681,0.4712178571428569,0.44413939393939394,0.5592071129707112,0.5469093333333328,-0.025983840749414507,-0.11154608695652177,-0.09700209205020921,0.03190866666666666,0.013479591836734705,205.0,112.0,66.0,239.0,150.0,427.0,115.0,239.0,150.0,196.0
1538,6760,0.33366,0.5654666666666667,0.26485000000000003,0.714475,0.3818,0.011636363636363637,-0.3818,-0.25756666666666667,-0.024057142857142826,0.16999999999999998,5.0,3.0,4.0,4.0,1.0,11.0,1.0,3.0,7.0,5.0
1539,6763,0.5822162162162161,0.38073333333333337,0.43835833333333335,0.4833739130434783,0.5498649999999999,-0.13771944444444442,0.10577142857142856,0.044109090909090896,-0.08103,0.1292857142857143,37.0,9.0,12.0,23.0,20.0,36.0,7.0,33.0,10.0,21.0
1540,6767,0.575225,0.33187999999999995,0.36032,0.328525,0.46160769230769233,0.055810000000000005,0.27275000000000005,-0.35695,-0.06198,-0.290275,12.0,5.0,10.0,8.0,13.0,10.0,2.0,2.0,5.0,4.0
1541,6774,0.4959679180887369,0.43336632653061213,0.36854226804123724,0.5278777777777776,0.4940610169491524,-0.008599202127659567,0.008657627118644052,-0.09913117870722436,-0.008930851063829797,0.05503735632183908,293.0,98.0,97.0,207.0,118.0,376.0,59.0,263.0,94.0,174.0
1542,6781,0.6094100000000001,0.4065666666666667,0.4215,0.6089800000000001,0.13446,-0.001400000000000002,0.0,0.023537500000000003,0.17452499999999999,0.186925,10.0,3.0,1.0,5.0,5.0,16.0,0.0,8.0,4.0,4.0
1543,6815,0.6028222222222221,0.5267,0.936,0.646825,0.7675333333333333,-0.096575,0.3818,-0.22020000000000003,-0.15526666666666666,-0.17526666666666668,9.0,1.0,1.0,4.0,3.0,4.0,1.0,8.0,6.0,3.0
1544,6818,0.6199176923076921,0.5931955555555556,0.5157937500000002,0.6337269565217389,0.5364223404255319,-0.047351923076923076,-0.08557241379310343,-0.017369662921348325,0.18178846153846148,0.06723,130.0,45.0,32.0,115.0,94.0,156.0,29.0,89.0,26.0,60.0
1545,6824,0.48889000000000005,0.6922333333333333,0.3249285714285714,0.5377545454545454,0.44137777777777776,-0.15676428571428572,-0.148,-0.19285882352941175,-0.06866666666666667,0.0049666666666666505,10.0,3.0,7.0,11.0,9.0,14.0,2.0,17.0,3.0,9.0
1546,6826,0.5183395833333333,0.2425780487804878,0.5158333333333334,0.40034444444444434,0.458827027027027,-0.07387657657657658,-0.16005081967213117,-0.14462678571428575,-0.15003255813953495,0.08237674418604651,48.0,41.0,6.0,108.0,37.0,111.0,61.0,56.0,43.0,43.0
1547,6829,0.5553321678321678,0.4610235294117646,0.45872666666666667,0.5523156862745096,0.540490243902439,-0.12410886699507385,-0.08897272727272729,-0.17594480519480518,-0.14515151515151514,-0.017799999999999996,143.0,51.0,45.0,153.0,41.0,203.0,110.0,154.0,99.0,60.0
1548,6835,0.5012117021276594,0.443634693877551,0.4383763157894738,0.4957845238095239,0.5159792452830188,0.01671696428571429,-0.06418181818181817,-0.009823170731707315,0.014189473684210533,0.14212105263157895,94.0,49.0,38.0,84.0,53.0,112.0,11.0,82.0,38.0,57.0
1549,6878,0.5266260869565219,0.51322,0.5998727272727273,0.5600200000000001,0.5991384615384616,-0.024071875000000006,-0.0598125,-0.1852105263157895,-0.1473125,0.15378181818181821,23.0,5.0,11.0,15.0,13.0,32.0,8.0,19.0,8.0,11.0
1550,6879,0.50175875,0.44555517241379305,0.5202739130434785,0.5588015151515151,0.5799216216216216,-0.03501395348837211,-0.12934814814814816,-0.22044347826086955,-0.04808333333333334,0.03155599999999999,80.0,29.0,23.0,66.0,37.0,86.0,27.0,46.0,36.0,25.0
1551,6882,0.5062377777777778,0.5656249999999999,0.28478888888888887,0.5435190476190476,0.4961586206896551,0.018224999999999998,-0.3345,-0.15330833333333335,-0.007483333333333324,-0.07199599999999999,45.0,12.0,9.0,21.0,29.0,40.0,8.0,24.0,6.0,25.0
1552,6888,0.5944607142857142,0.69011,0.6993999999999999,0.7229000000000001,0.5594407407407407,-0.0269235294117647,-0.17712,0.03945333333333333,-0.07083076923076924,0.10439444444444444,28.0,10.0,7.0,25.0,27.0,17.0,5.0,15.0,26.0,18.0
1553,6917,0.63815,0.042899999999999994,0.0,0.7040666666666667,0.4404,0.22849999999999998,0.0,-0.35390000000000005,-0.20955714285714283,-0.31465,6.0,2.0,0.0,3.0,1.0,4.0,0.0,3.0,7.0,2.0
1554,6926,0.4802055555555559,0.42761614906832296,0.4680891666666666,0.5431962593516214,0.46215654450261745,0.00448700173310226,-0.08136027397260266,-0.03773472222222221,0.03783732718894008,0.04106388888888888,558.0,161.0,120.0,401.0,191.0,577.0,219.0,288.0,217.0,216.0
