,Ticker Symbol,Ticker Sector,Ticker Industry,Company Id,Company URL,company_name,count
480,nyse:unvr,Basic Materials,Chemicals,14183,"https://www.glassdoor.com/Overview/Working-at-Univar-EI_IE14183.11,17.htm",Univar,138
481,nyse:dlx,Industrials,Support Services,198,"https://www.glassdoor.com/Overview/Working-at-Deluxe-Corporation-EI_IE198.11,29.htm",Deluxe Corporation,165
482,nasdaq:ftd,Consumer Services,General Retailers,3559,"https://www.glassdoor.com/Overview/Working-at-FTD-EI_IE3559.11,14.htm",FTD,101
483,asx:myr,Consumer Services,General Retailers,354429,"https://www.glassdoor.com/Overview/Working-at-Myer-EI_IE354429.11,15.htm",Myer,95
484,nyse:ahs,Industrials,Support Services,13448,"https://www.glassdoor.com/Overview/Working-at-AMN-Healthcare-EI_IE13448.11,25.htm",AMN Healthcare,169
485,hk:1910,Consumer Goods,Household Goods,2721,"https://www.glassdoor.com/Overview/Working-at-Samsonite-EI_IE2721.11,20.htm",Samsonite,38
486,nyse:cna,Financials,Nonlife Insurance,121,"https://www.glassdoor.com/Overview/Working-at-CNA-EI_IE121.11,14.htm",CNA,212
487,nasdaq:conn,Consumer Services,General Retailers,18870,"https://www.glassdoor.com/Overview/Working-at-Conn-s-EI_IE18870.11,17.htm",Conn s,120
488,hk:992,Technology,Technology Hardware & Equipment,8034,"https://www.glassdoor.com/Overview/Working-at-Lenovo-EI_IE8034.11,17.htm",Lenovo,443
489,nyse:voya,Financials,Financial Services,816322,"https://www.glassdoor.com/Overview/Working-at-Voya-Financial-EI_IE816322.11,25.htm",Voya Financial,134
490,tyo:6861,,,40752,"https://www.glassdoor.com/Overview/Working-at-Keyence-EI_IE40752.11,18.htm",Keyence,57
491,nyse:stt,Financials,Financial Services,1911,"https://www.glassdoor.com/Overview/Working-at-State-Street-EI_IE1911.11,23.htm",State Street,756
492,nyse:panw,Technology,Software & Computer Services,115142,"https://www.glassdoor.com/Overview/Working-at-Palo-Alto-Networks-EI_IE115142.11,29.htm",Palo Alto Networks,126
493,nyse:jbl,Industrials,Electronic & Electrical Equipment,2330,"https://www.glassdoor.com/Overview/Working-at-Jabil-EI_IE2330.11,16.htm",Jabil,280
494,nyse:etn,Industrials,General Industrials,221,"https://www.glassdoor.com/Overview/Working-at-Eaton-EI_IE221.11,16.htm",Eaton,678
495,nasdaq:pbpb,Consumer Services,Travel & Leisure,29603,"https://www.glassdoor.com/Overview/Working-at-Potbelly-Sandwich-Works-EI_IE29603.11,34.htm",Potbelly Sandwich Works,93
496,nasdaq:sprt,,,343358,"https://www.glassdoor.com/Overview/Working-at-Support-com-EI_IE343358.11,22.htm",Support com,161
497,nasdaq:liox,Industrials,Support Services,9427,"https://www.glassdoor.com/Overview/Working-at-Lionbridge-EI_IE9427.11,21.htm",Lionbridge,397
498,nyse:rng,Technology,Software & Computer Services,197577,"https://www.glassdoor.com/Overview/Working-at-RingCentral-EI_IE197577.11,22.htm",RingCentral,147
499,nyse:time,Consumer Services,Media,4192,"https://www.glassdoor.com/Overview/Working-at-Time-Inc-EI_IE4192.11,19.htm",Time Inc,316
500,nyse:alsn,Industrials,Industrial Engineering,40116,"https://www.glassdoor.com/Overview/Working-at-Allison-Transmission-EI_IE40116.11,31.htm",Allison Transmission,47
501,nyse:ben,Financials,Financial Services,240744,"https://www.glassdoor.com/Overview/Working-at-Franklin-Templeton-Investments-EI_IE240744.11,41.htm",Franklin Templeton Investments,244
502,nasdaq:pep,Consumer Goods,Beverages,522,"https://www.glassdoor.com/Overview/Working-at-PepsiCo-EI_IE522.11,18.htm",PepsiCo,1693
503,nasdaq:spsc,Technology,Software & Computer Services,15074,"https://www.glassdoor.com/Overview/Working-at-SPS-Commerce-EI_IE15074.11,23.htm",SPS Commerce,74
504,nasdaq:scvl,Consumer Services,General Retailers,36,"https://www.glassdoor.com/Overview/Working-at-Shoe-Carnival-EI_IE36.11,24.htm",Shoe Carnival,67
505,nyse:hcn,Financials,General Financial,1166198,"https://www.glassdoor.com/Overview/Working-at-Welltower-EI_IE1166198.11,20.htm",Welltower,16
506,nyse:byd,Consumer Services,Travel & Leisure,2442,"https://www.glassdoor.com/Overview/Working-at-Boyd-Gaming-EI_IE2442.11,22.htm",Boyd Gaming,126
507,nasdaq:regn,Health Care,Pharmaceuticals & Biotechnology,981,"https://www.glassdoor.com/Overview/Working-at-Regeneron-Pharmaceuticals-EI_IE981.11,36.htm",Regeneron Pharmaceuticals,158
508,nyse:ip,Basic Materials,Forestry & Paper,356,"https://www.glassdoor.com/Overview/Working-at-International-Paper-EI_IE356.11,30.htm",International Paper,331
509,nyse:dct,Financials,General Financial,42411,"https://www.glassdoor.com/Overview/Working-at-DCT-Industrial-Trust-EI_IE42411.11,31.htm",DCT Industrial Trust,5
510,nasdaq:nvda,Technology,Technology Hardware & Equipment,7633,"https://www.glassdoor.com/Overview/Working-at-NVIDIA-EI_IE7633.11,17.htm",NVIDIA,436
511,nyse:cnhi,Industrials,Industrial Engineering,6538,"https://www.glassdoor.com/Overview/Working-at-CNH-Industrial-N-V-EI_IE6538.11,29.htm",CNH Industrial N V,277
512,nyse:mcy,Financials,Nonlife Insurance,1638,"https://www.glassdoor.com/Overview/Working-at-Mercury-General-EI_IE1638.11,26.htm",Mercury General,99
513,nyse:hig,Financials,Nonlife Insurance,4314,"https://www.glassdoor.com/Overview/Working-at-The-Hartford-EI_IE4314.11,23.htm",The Hartford,594
514,nasdaq:vrsn,Technology,Software & Computer Services,7492,"https://www.glassdoor.com/Overview/Working-at-Verisign-EI_IE7492.11,19.htm",Verisign,124
515,nyse:ko,Consumer Goods,Beverages,161,"https://www.glassdoor.com/Overview/Working-at-Coca-Cola-Company-EI_IE161.11,28.htm",Coca Cola Company,1201
516,nasdaq:fcnca,Financials,Banks,1404,"https://www.glassdoor.com/Overview/Working-at-First-Citizens-Bank-EI_IE1404.11,30.htm",First Citizens Bank,122
517,nysemkt:moc,Industrials,Support Services,2251,"https://www.glassdoor.com/Overview/Working-at-Command-Security-EI_IE2251.11,27.htm",Command Security,34
518,nyse:prsp,,,2112843,"https://www.glassdoor.com/Overview/Working-at-Perspecta-EI_IE2112843.11,20.htm",Perspecta,35
519,epa:su,,,3956,"https://www.glassdoor.com/Overview/Working-at-Schneider-Electric-EI_IE3956.11,29.htm",Schneider Electric,1164
520,nyse:tel,Industrials,Electronic & Electrical Equipment,18055,"https://www.glassdoor.com/Overview/Working-at-TE-Connectivity-EI_IE18055.11,26.htm",TE Connectivity,438
521,nyse:adm,Consumer Goods,Food Producers,55,"https://www.glassdoor.com/Overview/Working-at-ADM-EI_IE55.11,14.htm",ADM,267
522,nyse:hrl,Consumer Goods,Food Producers,877,"https://www.glassdoor.com/Overview/Working-at-Hormel-EI_IE877.11,17.htm",Hormel,95
523,nyse:cvs,Consumer Services,Food & Drug Retailers,496,"https://www.glassdoor.com/Overview/Working-at-Omnicare-EI_IE496.11,19.htm",Omnicare,205
524,lon:sgp,Consumer Goods,Personal Goods,625575,"https://www.glassdoor.com/Overview/Working-at-Superdry-EI_IE625575.11,19.htm",Superdry,69
525,nyse:axe,Industrials,Electronic & Electrical Equipment,360,"https://www.glassdoor.com/Overview/Working-at-Anixter-International-EI_IE360.11,32.htm",Anixter International,118
526,nyse:twtr,Technology,Software & Computer Services,100569,"https://www.glassdoor.com/Overview/Working-at-Twitter-EI_IE100569.11,18.htm",Twitter,189
527,nyse:abbv,Health Care,Pharmaceuticals & Biotechnology,4525,"https://www.glassdoor.com/Overview/Working-at-Pharmacyclics-EI_IE4525.11,24.htm",Pharmacyclics,52
528,otcbb:fvrg,,,13934,"https://www.glassdoor.com/Overview/Working-at-ForeverGreen-Worldwide-EI_IE13934.11,33.htm",ForeverGreen Worldwide,3
529,nyse:anf,Consumer Services,General Retailers,466037,"https://www.glassdoor.com/Overview/Working-at-Hollister-Co-EI_IE466037.11,23.htm",Hollister Co,255
530,nasdaq:fosl,Consumer Goods,Personal Goods,2319,"https://www.glassdoor.com/Overview/Working-at-Fossil-EI_IE2319.11,17.htm",Fossil,205
531,nyse:hp,Oil & Gas,"Oil Equipment, Services & Distribution",23254,"https://www.glassdoor.com/Overview/Working-at-Helmerich-and-Payne-EI_IE23254.11,30.htm",Helmerich and Payne,58
532,otcbb:sdxay,Consumer Goods,Personal Goods,10351,"https://www.glassdoor.com/Overview/Working-at-Sodexo-EI_IE10351.11,17.htm",Sodexo,985
533,nyse:fbc,Financials,Banks,6726,"https://www.glassdoor.com/Overview/Working-at-Flagstar-Bank-EI_IE6726.11,24.htm",Flagstar Bank,139
534,nasdaq:adbe,Technology,Software & Computer Services,1090,"https://www.glassdoor.com/Overview/Working-at-Adobe-EI_IE1090.11,16.htm",Adobe,774
535,nasdaq:lkfn,Financials,Banks,915776,"https://www.glassdoor.com/Overview/Working-at-Lake-City-Bank-EI_IE915776.11,25.htm",Lake City Bank,5
536,nyse:txt,Industrials,Aerospace & Defense,654,"https://www.glassdoor.com/Overview/Working-at-Textron-EI_IE654.11,18.htm",Textron,153
537,nyse:vg,Telecommunications,Fixed Line Telecommunications,23019,"https://www.glassdoor.com/Overview/Working-at-Vonage-EI_IE23019.11,17.htm",Vonage,148
538,nyse:pfe,Health Care,Pharmaceuticals & Biotechnology,525,"https://www.glassdoor.com/Overview/Working-at-Pfizer-EI_IE525.11,17.htm",Pfizer,904
539,nyse:w,Consumer Goods,Household Goods,134525,"https://www.glassdoor.com/Overview/Working-at-Wayfair-EI_IE134525.11,18.htm",Wayfair,350
540,nyse:caci,Technology,Software & Computer Services,1201,"https://www.glassdoor.com/Overview/Working-at-CACI-International-EI_IE1201.11,29.htm",CACI International,460
541,nyse:cit,Financials,Financial Services,6835,"https://www.glassdoor.com/Overview/Working-at-CIT-EI_IE6835.11,14.htm",CIT,145
542,nasdaq:trak,,Automobiles & Parts,39372,"https://www.glassdoor.com/Overview/Working-at-Dealertrack-EI_IE39372.11,22.htm",Dealertrack,192
543,nyse:tgna,Consumer Services,Media,1018607,"https://www.glassdoor.com/Overview/Working-at-TEGNA-EI_IE1018607.11,16.htm",TEGNA,54
544,nasdaq:acxm,Consumer Services,Media,1086,"https://www.glassdoor.com/Overview/Working-at-Acxiom-EI_IE1086.11,17.htm",Acxiom,243
545,nyse:aee,Utilities,"Gas, Water & Multi-utilities",690,"https://www.glassdoor.com/Overview/Working-at-Ameren-EI_IE690.11,17.htm",Ameren,95
546,xetra:hen,,,3217,"https://www.glassdoor.com/Overview/Working-at-Henkel-EI_IE3217.11,17.htm",Henkel,389
547,nasdaq:frme,Financials,Banks,1414,"https://www.glassdoor.com/Overview/Working-at-First-Merchants-EI_IE1414.11,26.htm",First Merchants,22
548,epa:viv,Consumer Services,Travel & Leisure,11794,"https://www.glassdoor.com/Overview/Working-at-Universal-Music-Group-EI_IE11794.11,32.htm",Universal Music Group,151
549,lon:sab,,Food Producers,134478,"https://www.glassdoor.com/Overview/Working-at-MillerCoors-EI_IE134478.11,22.htm",MillerCoors,205
550,nyse:nwl,Consumer Goods,Household Goods,1269885,"https://www.glassdoor.com/Overview/Working-at-Newell-Brands-EI_IE1269885.11,24.htm",Newell Brands,135
551,nyse:tbi,Industrials,Support Services,752611,"https://www.glassdoor.com/Overview/Working-at-Staff-Management-SMX-EI_IE752611.11,31.htm",Staff Management SMX,188
552,nasdaq:yndx,Technology,Software & Computer Services,218706,"https://www.glassdoor.com/Overview/Working-at-Yandex-EI_IE218706.11,17.htm",Yandex,121
553,lon:cpg,Consumer Services,Travel & Leisure,18433,"https://www.glassdoor.com/Overview/Working-at-Compass-Group-USA-EI_IE18433.11,28.htm",Compass Group USA,250
554,nyse:el,Consumer Goods,Personal Goods,229529,"https://www.glassdoor.com/Overview/Working-at-MAC-Cosmetics-EI_IE229529.11,24.htm",MAC Cosmetics,205
555,nasdaq:csx,Industrials,Industrial Transportation,124,"https://www.glassdoor.com/Overview/Working-at-CSX-EI_IE124.11,14.htm",CSX,221
556,nyse:ir,Industrials,Industrial Engineering,732756,"https://www.glassdoor.com/Overview/Working-at-Trane-EI_IE732756.11,16.htm",Trane,123
557,nyse:ally,Financials,Financial Services,7222,"https://www.glassdoor.com/Overview/Working-at-Ally-Financial-EI_IE7222.11,25.htm",Ally Financial,250
558,nyse:mov,Consumer Goods,Personal Goods,2471,"https://www.glassdoor.com/Overview/Working-at-Movado-Group-EI_IE2471.11,23.htm",Movado Group,57
559,nasdaq:veco,Industrials,Electronic & Electrical Equipment,3835,"https://www.glassdoor.com/Overview/Working-at-Veeco-Instruments-EI_IE3835.11,28.htm",Veeco Instruments,59
560,nasdaq:abmd,Health Care,Health Care Equipment & Services,755,"https://www.glassdoor.com/Overview/Working-at-ABIOMED-EI_IE755.11,18.htm",ABIOMED,40
561,nyse:kdp,,,2134135,"https://www.glassdoor.com/Overview/Working-at-Keurig-Dr-Pepper-EI_IE2134135.11,27.htm",Keurig Dr Pepper,17
562,nyse:hpq,Technology,Technology Hardware & Equipment,1093161,"https://www.glassdoor.com/Overview/Working-at-HP-Inc-EI_IE1093161.11,17.htm",HP Inc,582
563,nyse:css,Consumer Services,Media,800,"https://www.glassdoor.com/Overview/Working-at-CSS-Industries-EI_IE800.11,25.htm",CSS Industries,12
564,epa:cap,Technology,Software & Computer Services,3803,"https://www.glassdoor.com/Overview/Working-at-Capgemini-EI_IE3803.11,20.htm",Capgemini,1425
565,lon:bats,,,7736,"https://www.glassdoor.com/Overview/Working-at-Reynolds-American-EI_IE7736.11,28.htm",Reynolds American,150
566,nasdaq:laws,Industrials,Support Services,1589,"https://www.glassdoor.com/Overview/Working-at-Lawson-Products-EI_IE1589.11,26.htm",Lawson Products,54
567,nyse:sxt,Basic Materials,Chemicals,700,"https://www.glassdoor.com/Overview/Working-at-Sensient-Technologies-EI_IE700.11,32.htm",Sensient Technologies,67
568,nasdaq:gncma,Telecommunications,Fixed Line Telecommunications,635,"https://www.glassdoor.com/Overview/Working-at-GCI-EI_IE635.11,14.htm",GCI,59
569,nasdaq:hibb,Consumer Services,General Retailers,6133,"https://www.glassdoor.com/Overview/Working-at-Hibbett-Sports-EI_IE6133.11,25.htm",Hibbett Sports,56
570,nasdaq:powl,Industrials,Electronic & Electrical Equipment,1797,"https://www.glassdoor.com/Overview/Working-at-Powell-Industries-EI_IE1797.11,28.htm",Powell Industries,60
571,lon:dmgt,Consumer Services,Media,137869,"https://www.glassdoor.com/Overview/Working-at-Risk-Management-Solutions-EI_IE137869.11,36.htm",Risk Management Solutions,113
572,nasdaq:txrh,Consumer Services,Travel & Leisure,18664,"https://www.glassdoor.com/Overview/Working-at-Texas-Roadhouse-EI_IE18664.11,23.htm",Texas Roadhouse,244
573,nyse:bks,Consumer Services,General Retailers,2439,"https://www.glassdoor.com/Overview/Working-at-Barnes-and-Noble-EI_IE2439.11,27.htm",Barnes and Noble,377
574,epa:bn,Consumer Goods,Food Producers,4253,"https://www.glassdoor.com/Overview/Working-at-Dannon-EI_IE4253.11,17.htm",Dannon,95
575,nasdaq:prcp,Industrials,Electronic & Electrical Equipment,2356,"https://www.glassdoor.com/Overview/Working-at-Perceptron-EI_IE2356.11,21.htm",Perceptron,8
576,nyse:aig,Financials,Nonlife Insurance,40,"https://www.glassdoor.com/Overview/Working-at-AIG-EI_IE40.11,14.htm",AIG,951
577,nyse:ppg,Basic Materials,Chemicals,508,"https://www.glassdoor.com/Overview/Working-at-PPG-EI_IE508.11,14.htm",PPG,320
578,nyse:xyl,Industrials,Industrial Engineering,494852,"https://www.glassdoor.com/Overview/Working-at-Xylem-EI_IE494852.11,16.htm",Xylem,89
579,nyse:lyv,Consumer Services,Travel & Leisure,297669,"https://www.glassdoor.com/Overview/Working-at-House-of-Blues-EI_IE297669.11,25.htm",House of Blues,60
580,nyse:dg,Consumer Services,General Retailers,1342,"https://www.glassdoor.com/Overview/Working-at-Dollar-General-EI_IE1342.11,25.htm",Dollar General,598
581,nyse:aap,Consumer Services,General Retailers,8708,"https://www.glassdoor.com/Overview/Working-at-Advance-Auto-Parts-EI_IE8708.11,29.htm",Advance Auto Parts,421
582,nasdaq:coke,Consumer Goods,Beverages,1272,"https://www.glassdoor.com/Overview/Working-at-Coca-Cola-Bottling-Co-Consolidated-EI_IE1272.11,45.htm",Coca Cola Bottling Co Consolidated,201
583,epa:pub,,,1617367,"https://www.glassdoor.com/Overview/Working-at-SapientRazorfish-EI_IE1617367.11,27.htm",SapientRazorfish,130
584,nasdaq:trow,Financials,Financial Services,3583,"https://www.glassdoor.com/Overview/Working-at-T-Rowe-Price-EI_IE3583.11,23.htm",T Rowe Price,228
585,nasdaq:cgnx,Industrials,Electronic & Electrical Equipment,1273,"https://www.glassdoor.com/Overview/Working-at-Cognex-EI_IE1273.11,17.htm",Cognex,38
586,hk:1913,Consumer Goods,Personal Goods,39054,"https://www.glassdoor.com/Overview/Working-at-Prada-USA-EI_IE39054.11,20.htm",Prada USA,41
587,nyse:nvs,Health Care,Pharmaceuticals & Biotechnology,6667,"https://www.glassdoor.com/Overview/Working-at-Novartis-EI_IE6667.11,19.htm",Novartis,530
588,nasdaq:plxs,Industrials,Electronic & Electrical Equipment,1792,"https://www.glassdoor.com/Overview/Working-at-Plexus-EI_IE1792.11,17.htm",Plexus,108
589,nasdaq:chfc,Financials,Banks,413366,"https://www.glassdoor.com/Overview/Working-at-Chemical-Bank-EI_IE413366.11,24.htm",Chemical Bank,48
590,nyse:sti,Financials,Banks,631,"https://www.glassdoor.com/Overview/Working-at-SunTrust-EI_IE631.11,19.htm",SunTrust,561
591,nyse:jw.a,Consumer Services,Media,1551,"https://www.glassdoor.com/Overview/Working-at-Wiley-EI_IE1551.11,16.htm",Wiley,243
592,vtx:nesn,,,14081,"https://www.glassdoor.com/Overview/Working-at-Nestl%C3%A9-Purina-EI_IE14081.11,24.htm",Nestl%C3%A9 Purina,374
593,nyse:tvpt,Consumer Services,Travel & Leisure,41925,"https://www.glassdoor.com/Overview/Working-at-Travelport-EI_IE41925.11,21.htm",Travelport,143
594,nasdaq:jmba,Consumer Goods,Beverages,11191,"https://www.glassdoor.com/Overview/Working-at-Jamba-Juice-EI_IE11191.11,22.htm",Jamba Juice,119
595,nasdaq:grpn,Consumer Services,Media,301291,"https://www.glassdoor.com/Overview/Working-at-Groupon-EI_IE301291.11,19.htm",Groupon,517
596,nasdaq:hsni,Consumer Services,General Retailers,896,"https://www.glassdoor.com/Overview/Working-at-HSN-EI_IE896.11,14.htm",HSN,211
597,nasdaq:web,Technology,Software & Computer Services,12965,"https://www.glassdoor.com/Overview/Working-at-Web-com-EI_IE12965.11,18.htm",Web com,198
598,nyse:clh,Industrials,Support Services,1269,"https://www.glassdoor.com/Overview/Working-at-Clean-Harbors-EI_IE1269.11,24.htm",Clean Harbors,183
599,nasdaq:cece,Industrials,Industrial Engineering,5129,"https://www.glassdoor.com/Overview/Working-at-CECO-Environmental-EI_IE5129.11,29.htm",CECO Environmental,7
600,nasdaq:nsit,Technology,Technology Hardware & Equipment,3823,"https://www.glassdoor.com/Overview/Working-at-Insight-EI_IE3823.11,18.htm",Insight,257
601,nyse:db,Financials,Banks,3150,"https://www.glassdoor.com/Overview/Working-at-Deutsche-Bank-EI_IE3150.11,24.htm",Deutsche Bank,844
602,nasdaq:isrg,Health Care,Health Care Equipment & Services,8090,"https://www.glassdoor.com/Overview/Working-at-Intuitive-Surgical-EI_IE8090.11,29.htm",Intuitive Surgical,114
603,nyse:anet,Technology,Software & Computer Services,295128,"https://www.glassdoor.com/Overview/Working-at-Arista-Networks-EI_IE295128.11,26.htm",Arista Networks,80
604,otc:jgwe,Financials,Banks,219569,"https://www.glassdoor.com/Overview/Working-at-JG-Wentworth-EI_IE219569.11,23.htm",JG Wentworth,29
605,nyse:nok,Technology,Technology Hardware & Equipment,3494,"https://www.glassdoor.com/Overview/Working-at-Nokia-EI_IE3494.11,25.htm",Nokia,1639
606,nyse:kbr,Industrials,Construction & Materials,18604,"https://www.glassdoor.com/Overview/Working-at-KBR-EI_IE18604.11,14.htm",KBR,539
607,nyse:aet,Health Care,Health Care Equipment & Services,16,"https://www.glassdoor.com/Overview/Working-at-Aetna-EI_IE16.11,16.htm",Aetna,705
608,nasdaq:bgfv,Consumer Services,General Retailers,5635,"https://www.glassdoor.com/Overview/Working-at-Big-5-EI_IE5635.11,16.htm",Big 5,91
609,nasdaq:msft,Technology,Software & Computer Services,34865,"https://www.glassdoor.com/Overview/Working-at-LinkedIn-EI_IE34865.11,19.htm",LinkedIn,523
610,nasdaq:nghc,Financials,Nonlife Insurance,693821,"https://www.glassdoor.com/Overview/Working-at-National-General-Insurance-EI_IE693821.11,37.htm",National General Insurance,167
611,nyse:bc,Consumer Goods,Leisure Goods,111,"https://www.glassdoor.com/Overview/Working-at-Brunswick-EI_IE111.11,20.htm",Brunswick,28
612,nyse:xoxo,Consumer Services,Media,9843,"https://www.glassdoor.com/Overview/Working-at-XO-Group-EI_IE9843.11,19.htm",XO Group,87
613,nyse:azn,Health Care,Pharmaceuticals & Biotechnology,9214,"https://www.glassdoor.com/Overview/Working-at-AstraZeneca-EI_IE9214.11,22.htm",AstraZeneca,531
614,nasdaq:cthr,Consumer Goods,Personal Goods,7250,"https://www.glassdoor.com/Overview/Working-at-Charles-and-Colvard-EI_IE7250.11,30.htm",Charles and Colvard,5
615,nasdaq:cost,Consumer Services,General Retailers,2590,"https://www.glassdoor.com/Overview/Working-at-Costco-Wholesale-EI_IE2590.11,27.htm",Costco Wholesale,921
616,nyse:gci,Consumer Services,Media,272,"https://www.glassdoor.com/Overview/Working-at-Gannett-EI_IE272.11,18.htm",Gannett,394
617,nyse:qep,Oil & Gas,Oil & Gas Producers,24542,"https://www.glassdoor.com/Overview/Working-at-QEP-Resources-EI_IE24542.11,24.htm",QEP Resources,24
618,nyse:il,Technology,Software & Computer Services,9635,"https://www.glassdoor.com/Overview/Working-at-Intralinks-EI_IE9635.11,21.htm",Intralinks,80
619,nyse:unh,Health Care,Health Care Equipment & Services,1991,"https://www.glassdoor.com/Overview/Working-at-UnitedHealth-Group-EI_IE1991.11,29.htm",UnitedHealth Group,1947
620,nyse:jec,Industrials,Construction & Materials,913,"https://www.glassdoor.com/Overview/Working-at-Jacobs-EI_IE913.11,17.htm",Jacobs,795
621,nyse:met,Financials,Life Insurance,2899,"https://www.glassdoor.com/Overview/Working-at-MetLife-EI_IE2899.11,18.htm",MetLife,884
622,lon:gfs,Industrials,Support Services,35039,"https://www.glassdoor.com/Overview/Working-at-G4S-EI_IE35039.11,14.htm",G4S,426
623,nyse:fdx,Industrials,Industrial Transportation,22767,"https://www.glassdoor.com/Overview/Working-at-Fedex-Express-EI_IE22767.11,24.htm",Fedex Express,448
624,nasdaq:mdlz,Consumer Goods,Food Producers,628257,"https://www.glassdoor.com/Overview/Working-at-Mondelez-International-EI_IE628257.11,33.htm",Mondelez International,567
625,nasdaq:forr,Technology,Software & Computer Services,6443,"https://www.glassdoor.com/Overview/Working-at-Forrester-EI_IE6443.11,20.htm",Forrester,133
626,nasdaq:iac,Technology,Software & Computer Services,200662,"https://www.glassdoor.com/Overview/Working-at-Tutor-com-EI_IE200662.11,20.htm",Tutor com,98
627,lon:vm,,,39347,"https://www.glassdoor.com/Overview/Working-at-Virgin-Money-EI_IE39347.11,23.htm",Virgin Money,9
628,nyse:tmh,Health Care,Health Care Equipment & Services,11221,"https://www.glassdoor.com/Overview/Working-at-TeamHealth-EI_IE11221.11,21.htm",TeamHealth,194
629,xetra:dpw,,,38615,"https://www.glassdoor.com/Overview/Working-at-DHL-Express-EI_IE38615.11,22.htm",DHL Express,468
630,ams:ah,Consumer Goods,Food Producers,2117,"https://www.glassdoor.com/Overview/Working-at-Stop-and-Shop-EI_IE2117.11,24.htm",Stop and Shop,269
631,nasdaq:cake,Consumer Services,Travel & Leisure,2229,"https://www.glassdoor.com/Overview/Working-at-Cheesecake-Factory-EI_IE2229.11,29.htm",Cheesecake Factory,260
632,nyse:v,Financials,Financial Services,3035,"https://www.glassdoor.com/Overview/Working-at-Visa-Inc-EI_IE3035.11,19.htm",Visa Inc,510
633,nasdaq:tnav,Technology,Software & Computer Services,27045,"https://www.glassdoor.com/Overview/Working-at-Telenav-EI_IE27045.11,18.htm",Telenav,64
634,nasdaq:wern,Industrials,Industrial Transportation,2034,"https://www.glassdoor.com/Overview/Working-at-Werner-Enterprises-EI_IE2034.11,29.htm",Werner Enterprises,146
635,nyse:sq,Technology,Software & Computer Services,422050,"https://www.glassdoor.com/Overview/Working-at-Square-EI_IE422050.11,17.htm",Square,120
636,nyse:lvlt,Telecommunications,Fixed Line Telecommunications,7705,"https://www.glassdoor.com/Overview/Working-at-Level-3-Communications-EI_IE7705.11,33.htm",Level 3 Communications,387
637,nyse:syf,Financials,Financial Services,852160,"https://www.glassdoor.com/Overview/Working-at-Synchrony-Financial-EI_IE852160.11,30.htm",Synchrony Financial,201
638,xetra:sax,Consumer Services,Mobile Telecommunications,800158,"https://www.glassdoor.com/Overview/Working-at-Statista-EI_IE800158.11,19.htm",Statista,21
639,nyse:goos,,,1007380,"https://www.glassdoor.com/Overview/Working-at-Canada-Goose-EI_IE1007380.11,23.htm",Canada Goose,16
640,nyse:cars,,,34989,"https://www.glassdoor.com/Overview/Working-at-Cars-com-EI_IE34989.11,19.htm",Cars com,131
641,nyse:kmb,Consumer Goods,Personal Goods,383,"https://www.glassdoor.com/Overview/Working-at-Kimberly-Clark-EI_IE383.11,25.htm",Kimberly Clark,444
642,nyse:ed,Utilities,Electricity,16462,"https://www.glassdoor.com/Overview/Working-at-Con-Edison-of-New-York-EI_IE16462.11,33.htm",Con Edison of New York,132
643,nyse:spgi,,,1259396,"https://www.glassdoor.com/Overview/Working-at-S-and-P-Global-EI_IE1259396.11,25.htm",S and P Global,184
644,nasdaq:smrt,Consumer Services,General Retailers,2169,"https://www.glassdoor.com/Overview/Working-at-Stein-Mart-EI_IE2169.11,21.htm",Stein Mart,162
645,nasdaq:hurn,Industrials,Support Services,35223,"https://www.glassdoor.com/Overview/Working-at-Huron-Consulting-Group-EI_IE35223.11,33.htm",Huron Consulting Group,134
646,otcbb:tnaby,,,5568,"https://www.glassdoor.com/Overview/Working-at-TNB-EI_IE5568.11,14.htm",TNB,43
647,otcbb:mktay,,,18860,"https://www.glassdoor.com/Overview/Working-at-Makita-U-S-A-EI_IE18860.11,23.htm",Makita U S A,32
648,nyse:kr,Consumer Services,Food & Drug Retailers,18182,"https://www.glassdoor.com/Overview/Working-at-Harris-Teeter-EI_IE18182.11,24.htm",Harris Teeter,355
649,lon:dc,,,856581,"https://www.glassdoor.com/Overview/Working-at-Dixons-Carphone-EI_IE856581.11,26.htm",Dixons Carphone,147
650,nyse:hlf,Consumer Goods,Food Producers,37705,"https://www.glassdoor.com/Overview/Working-at-Herbalife-EI_IE37705.11,20.htm",Herbalife,188
651,nasdaq:mlab,Industrials,Electronic & Electrical Equipment,4943,"https://www.glassdoor.com/Overview/Working-at-Mesa-Laboratories-EI_IE4943.11,28.htm",Mesa Laboratories,16
652,nasdaq:lrcx,Technology,Technology Hardware & Equipment,1582,"https://www.glassdoor.com/Overview/Working-at-Lam-Research-EI_IE1582.11,23.htm",Lam Research,228
653,nasdaq:z,Financials,Financial Services,40802,"https://www.glassdoor.com/Overview/Working-at-Zillow-EI_IE40802.11,17.htm",Zillow,205
654,nasdaq:bokf,Financials,Banks,4759,"https://www.glassdoor.com/Overview/Working-at-BOK-Financial-EI_IE4759.11,24.htm",BOK Financial,65
655,nyse:gd,Industrials,Aerospace & Defense,941740,"https://www.glassdoor.com/Overview/Working-at-General-Dynamics-Mission-Systems-EI_IE941740.11,43.htm",General Dynamics Mission Systems,307
